"","year","month","carrier_name","total_delay","delay_carrier","delay_weather","delay_nas","delay_security","delay_late"
"1882",2012,8,"Frontier Airlines Inc.",1124.77586206897,351,20,311,0,444
"1883",2012,8,"Hawaiian Airlines Inc.",1351.3125,956,0,3,4,388
"1884",2012,8,"JetBlue Airways",7249.05660377359,2213,293,1613,12,3118
"1885",2012,8,"Mesa Airlines Inc.",1866.13235294118,563,44,263,3,993
"1886",2012,8,"SkyWest Airlines Inc.",3075.00662251656,782,40,633,2,1618
"1887",2012,8,"Southwest Airlines Co.",12935.4605263158,3544,585,1787,30,6989
"1888",2012,8,"US Airways Inc.",3641.7323943662,1106,218,1295,9,1014
"1889",2012,8,"Virgin America",3652.26666666667,613,164,1799,3,1074
"1890",2012,9,"AirTran Airways Corporation",1414.91836734694,330,15,539,0,531
"1891",2012,9,"Alaska Airlines Inc.",1097.71698113208,366,60,271,5,395
"1892",2012,9,"American Airlines Inc.",11697.075,4624,206,2225,8,4634
"1893",2012,9,"American Eagle Airlines Inc.",2121.94074074074,785,105,509,3,720
"1894",2012,9,"Delta Air Lines Inc.",2573.25954198473,1072,35,720,1,746
"1895",2012,9,"ExpressJet Airlines Inc.",4180.91925465839,1354,69,1050,2,1707
"1896",2012,9,"Hawaiian Airlines Inc.",673.625,555,0,31,4,83
"1897",2012,9,"JetBlue Airways",3564.90566037736,1084,60,1167,2,1251
"1898",2012,9,"Mesa Airlines Inc.",1006.06944444444,357,63,178,4,404
"1899",2012,9,"SkyWest Airlines Inc.",2782.26845637584,646,43,583,1,1510
"1900",2012,9,"Southwest Airlines Co.",7209.97402597403,1803,363,1268,22,3755
"1901",2012,9,"US Airways Inc.",2388.68421052632,780,85,981,7,535
"1902",2012,9,"Virgin America",2486.73333333333,349,179,1396,1,562
"1903",2012,10,"AirTran Airways Corporation",1754.27659574468,426,4,608,0,715
"1904",2012,10,"Alaska Airlines Inc.",1786.07547169811,734,42,315,14,680
"1905",2012,10,"American Airlines Inc.",7902.44155844156,2973,118,1996,2,2813
"1906",2012,10,"American Eagle Airlines Inc.",2753.41044776119,1009,99,713,0,932
"1907",2012,10,"ExpressJet Airlines Inc.",4974.38961038961,1586,61,1143,1,2184
"1908",2012,10,"Hawaiian Airlines Inc.",745.0625,586,6,2,1,150
"1909",2012,10,"JetBlue Airways",3322.76923076923,1241,35,928,8,1111
"1910",2012,10,"Mesa Airlines Inc.",1101.60294117647,414,37,153,4,494
"1911",2012,10,"SkyWest Airlines Inc.",3443.42567567568,788,45,832,2,1775
"1912",2012,10,"Southwest Airlines Co.",8855.8961038961,2586,276,1410,26,4558
"1913",2012,10,"United Air Lines Inc.",5817.22077922078,1944,117,1680,13,2063
"1914",2012,10,"US Airways Inc.",2260.51948051948,828,33,855,7,538
"1915",2012,10,"Virgin America",2391.4375,360,189,1184,4,655
"1916",2012,11,"AirTran Airways Corporation",1386.85106382979,425,4,369,0,589
"1917",2012,11,"Alaska Airlines Inc.",1320.88679245283,465,30,309,3,513
"1918",2012,11,"American Airlines Inc.",5044.16666666667,2104,65,1040,2,1833
"1919",2012,11,"American Eagle Airlines Inc.",2054.49635036496,737,164,392,0,762
"1920",2012,11,"Delta Air Lines Inc.",2166.75590551181,1001,54,478,2,631
"1921",2012,11,"ExpressJet Airlines Inc.",3309.275,1101,104,702,1,1402
"1922",2012,11,"Frontier Airlines Inc.",754.098360655738,219,11,258,0,266
"1923",2012,11,"Hawaiian Airlines Inc.",1357.125,953,4,82,0,317
"1924",2012,11,"JetBlue Airways",3509.62745098039,1303,152,709,7,1339
"1925",2012,11,"Mesa Airlines Inc.",898.228571428571,293,32,104,2,468
"1926",2012,11,"SkyWest Airlines Inc.",2709.29299363057,665,62,568,2,1412
"1927",2012,11,"Southwest Airlines Co.",7640.64102564103,2321,267,957,18,4077
"1928",2012,11,"United Air Lines Inc.",3927.64102564103,1588,36,916,6,1382
"1929",2012,11,"US Airways Inc.",1873.01333333333,759,12,614,7,481
"1930",2012,11,"Virgin America",3211.375,345,135,1936,4,792
"1931",2012,12,"AirTran Airways Corporation",3016.4347826087,639,25,878,0,1474
"1932",2012,12,"Alaska Airlines Inc.",1670.8679245283,473,44,559,2,593
"1933",2012,12,"American Airlines Inc.",6830.20731707317,2312,355,1470,3,2690
"1934",2012,12,"American Eagle Airlines Inc.",4374.77272727273,1148,703,877,2,1645
"1935",2012,12,"Delta Air Lines Inc.",3309.8320610687,1229,123,926,1,1030
"1936",2012,12,"Hawaiian Airlines Inc.",909.5625,639,6,26,3,236
"1937",2012,12,"JetBlue Airways",7327.72549019608,2443,73,1605,11,3197
"1938",2012,12,"Mesa Airlines Inc.",1312.02857142857,413,46,179,1,673
"1939",2012,12,"SkyWest Airlines Inc.",4595.9358974359,1206,98,957,8,2328
"1940",2012,12,"Southwest Airlines Co.",14067.8846153846,4090,501,1777,59,7641
"1941",2012,12,"United Air Lines Inc.",5859.01204819277,2023,123,1567,4,2143
"1942",2012,12,"Virgin America",4289.5625,552,251,2170,9,1309
"1943",2013,1,"AirTran Airways Corporation",1615.82608695652,347,13,577,0,678
"1944",2013,1,"Alaska Airlines Inc.",1250.45283018868,442,53,392,3,361
"1945",2013,1,"American Airlines Inc.",5202.35365853659,1792,281,1153,14,1963
"1946",2013,1,"American Eagle Airlines Inc.",3863.18181818182,1087,505,912,1,1359
"1947",2013,1,"Delta Air Lines Inc.",2999.7786259542,1196,246,819,2,737
"1948",2013,1,"Frontier Airlines Inc.",1132.81538461538,327,11,391,0,404
"1949",2013,1,"Hawaiian Airlines Inc.",1577.58823529412,1244,23,8,5,298
"1950",2013,1,"JetBlue Airways",4346.70588235294,1655,56,1066,7,1563
"1951",2013,1,"Mesa Airlines Inc.",1602.01408450704,423,71,254,1,852
"1952",2013,1,"Southwest Airlines Co.",6683.71794871795,2166,231,1211,22,3053
"1953",2013,1,"United Air Lines Inc.",3978.38823529412,1300,157,1174,3,1344
"1954",2013,1,"US Airways Inc.",3105.16666666667,1018,86,1192,12,798
"1955",2013,1,"Virgin America",863.1875,191,97,354,2,219
"1956",2013,2,"AirTran Airways Corporation",1929.68888888889,433,19,660,0,819
"1957",2013,2,"Alaska Airlines Inc.",882.792452830189,337,30,236,9,271
"1958",2013,2,"American Airlines Inc.",4971.74390243902,1628,274,1105,1,1963
"1959",2013,2,"American Eagle Airlines Inc.",3773.76119402985,978,410,971,0,1414
"1960",2013,2,"Delta Air Lines Inc.",2795.109375,1266,124,746,1,658
"1961",2013,2,"ExpressJet Airlines Inc.",5368.76506024096,1681,81,1194,3,2410
"1962",2013,2,"Frontier Airlines Inc.",1568.4262295082,347,28,611,0,582
"1963",2013,2,"Hawaiian Airlines Inc.",1058.35294117647,716,19,18,0,305
"1964",2013,2,"JetBlue Airways",5164.26923076923,1758,50,1291,5,2061
"1965",2013,2,"Mesa Airlines Inc.",1236.87323943662,352,52,219,6,609
"1966",2013,2,"Pinnacle Airlines Inc.",2223.07547169811,794,116,588,5,720
"1967",2013,2,"SkyWest Airlines Inc.",3028.42763157895,783,98,710,3,1434
"1968",2013,2,"Southwest Airlines Co.",5733.4358974359,1759,255,1003,15,2701
"1969",2013,2,"United Air Lines Inc.",3946.69411764706,1285,201,1090,2,1369
"1970",2013,2,"US Airways Inc.",2827.1125,850,95,1149,8,726
"1971",2013,2,"Virgin America",1438.1875,324,103,615,0,396
"1972",2013,3,"AirTran Airways Corporation",4495.2,702,96,1264,0,2433
"1973",2013,3,"Alaska Airlines Inc.",1495.45283018868,438,23,480,40,514
"1974",2013,3,"American Airlines Inc.",5367.35365853659,1631,278,1228,3,2227
"1975",2013,3,"American Eagle Airlines Inc.",3190.5037593985,936,332,793,0,1130
"1976",2013,3,"Delta Air Lines Inc.",3965.05223880597,1626,320,958,1,1060
"1977",2013,3,"ExpressJet Airlines Inc.",6560.24074074074,2069,121,1393,3,2974
"1978",2013,3,"Frontier Airlines Inc.",1458.61904761905,346,16,580,0,517
"1979",2013,3,"Hawaiian Airlines Inc.",1250.05882352941,802,44,2,2,400
"1980",2013,3,"JetBlue Airways",6845.34615384615,2044,151,1686,18,2947
"1981",2013,3,"Mesa Airlines Inc.",1355.85915492958,342,61,205,2,746
"1982",2013,3,"Pinnacle Airlines Inc.",2270.05128205128,335,21,1623,0,291
"1983",2013,3,"SkyWest Airlines Inc.",3768.25170068027,1004,106,735,3,1920
"1984",2013,3,"Southwest Airlines Co.",10706.4936708861,2759,476,1729,25,5717
"1985",2013,3,"United Air Lines Inc.",5289.08641975309,1719,153,1455,5,1958
"1986",2013,3,"US Airways Inc.",3561.88311688312,1116,79,1281,14,1071
"1987",2013,3,"Virgin America",1957.625,301,188,956,6,508
"1988",2013,4,"AirTran Airways Corporation",3293.20454545455,645,35,1009,0,1604
"1989",2013,4,"Alaska Airlines Inc.",1343.33333333333,382,28,505,6,422
"1990",2013,4,"American Eagle Airlines Inc.",5462.44360902256,1287,609,1389,2,2175
"1991",2013,4,"Delta Air Lines Inc.",3974.36153846154,1664,190,1112,2,1007
"1992",2013,4,"ExpressJet Airlines Inc.",6931.09696969697,1807,169,1692,2,3261
"1993",2013,4,"Hawaiian Airlines Inc.",1174.82352941176,882,6,10,0,277
"1994",2013,4,"JetBlue Airways",6197.49056603774,1766,88,1982,16,2346
"1995",2013,4,"Mesa Airlines Inc.",1963.51428571429,386,21,276,2,1278
"1996",2013,4,"Pinnacle Airlines Inc.",2374.25833333333,830,116,565,2,861
"1997",2013,4,"SkyWest Airlines Inc.",3461.98675496689,835,79,905,4,1639
"1998",2013,4,"Southwest Airlines Co.",11207.619047619,2600,525,1956,37,6090
"1999",2013,4,"United Air Lines Inc.",7419.6125,2024,235,2470,7,2685
"2000",2013,4,"US Airways Inc.",3702.41772151899,1110,58,1534,12,989
"2001",2013,4,"Virgin America",3304.17647058824,448,196,1691,4,965
"2002",2013,5,"AirTran Airways Corporation",3432.05,770,42,966,0,1654
"2003",2013,5,"Alaska Airlines Inc.",1004.2962962963,277,34,403,2,287
"2004",2013,5,"American Airlines Inc.",8319,2133,538,2137,3,3508
"2005",2013,5,"American Eagle Airlines Inc.",5269.66929133858,1265,503,1348,1,2153
"2006",2013,5,"Delta Air Lines Inc.",3833.21875,1633,118,1008,1,1074
"2007",2013,5,"Frontier Airlines Inc.",1333.15714285714,234,19,601,0,479
"2008",2013,5,"Hawaiian Airlines Inc.",1129.94117647059,808,3,4,2,313
"2009",2013,5,"JetBlue Airways",4155.68421052632,1130,109,1464,10,1443
"2010",2013,5,"Mesa Airlines Inc.",2592.26666666667,671,83,279,9,1550
"2011",2013,5,"Pinnacle Airlines Inc.",2360.35714285714,809,88,630,2,831
"2012",2013,5,"Southwest Airlines Co.",11607.119047619,2871,599,1904,24,6209
"2013",2013,5,"United Air Lines Inc.",6113.51898734177,1678,167,2166,3,2100
"2014",2013,5,"US Airways Inc.",3531.08860759494,1029,99,1458,8,938
"2015",2013,5,"Virgin America",3890.38888888889,654,346,1570,4,1317
"2016",2013,6,"AirTran Airways Corporation",8020.875,1482,333,2107,0,4099
"2017",2013,6,"Alaska Airlines Inc.",1317.17543859649,402,28,443,3,441
"2018",2013,6,"American Airlines Inc.",10533.1463414634,2682,696,2160,4,4991
"2019",2013,6,"American Eagle Airlines Inc.",6959.73846153846,1604,787,1508,3,3057
"2020",2013,6,"Delta Air Lines Inc.",7550.61764705882,2586,471,2154,4,2335
"2021",2013,6,"Frontier Airlines Inc.",1172.06060606061,257,44,472,0,399
"2022",2013,6,"Hawaiian Airlines Inc.",1001.52941176471,642,0,7,1,352
"2023",2013,6,"JetBlue Airways",7768.22807017544,1871,193,2443,14,3247
"2024",2013,6,"Pinnacle Airlines Inc.",3453.20168067227,1099,176,767,5,1406
"2025",2013,6,"SkyWest Airlines Inc.",4161.3875,1070,120,903,3,2065
"2026",2013,6,"Southwest Airlines Co.",16391.7176470588,4310,844,2387,23,8827
"2027",2013,6,"United Air Lines Inc.",10163.3456790123,2682,372,2782,4,4323
"2028",2013,6,"US Airways Inc.",6934.16,1776,411,2564,24,2159
"2029",2013,6,"Virgin America",6581.84210526316,841,263,3150,7,2320
"2030",2013,7,"AirTran Airways Corporation",7710.94871794872,1533,341,1974,0,3862
"2031",2013,7,"Alaska Airlines Inc.",1640.63157894737,468,69,519,11,574
"2032",2013,7,"American Airlines Inc.",8044.85365853659,2333,398,1810,1,3504
"2033",2013,7,"American Eagle Airlines Inc.",6305.6,1950,319,1314,1,2721
"2034",2013,7,"Delta Air Lines Inc.",8646.71212121212,3106,401,2357,1,2782
"2035",2013,7,"ExpressJet Airlines Inc.",8325.32278481013,2190,320,2068,3,3744
"2036",2013,7,"Hawaiian Airlines Inc.",1312.76470588235,1017,19,20,0,257
"2037",2013,7,"JetBlue Airways",9332.43859649123,2436,252,2320,33,4291
"2038",2013,7,"Mesa Airlines Inc.",2791.90789473684,737,49,459,10,1538
"2039",2013,7,"Pinnacle Airlines Inc.",3717.9009009009,1247,165,857,2,1447
"2040",2013,7,"Southwest Airlines Co.",13158.0352941176,3503,628,2102,27,6898
"2041",2013,7,"United Air Lines Inc.",9404.98701298701,2496,306,2879,2,3722
"2042",2013,7,"US Airways Inc.",6071.84,1755,225,2284,18,1790
"2043",2013,7,"Virgin America",7978.63157894737,972,250,3994,5,2757
"2044",2013,8,"AirTran Airways Corporation",3402.38461538462,771,78,1116,0,1438
"2045",2013,8,"Alaska Airlines Inc.",1581.75438596491,484,61,510,8,518
"2046",2013,8,"American Airlines Inc.",5516.43902439024,1782,292,1193,4,2245
"2047",2013,8,"Delta Air Lines Inc.",4207.8045112782,1829,128,1037,1,1212
"2048",2013,8,"Endeavor Air Inc.",1977.54464285714,764,66,452,2,694
"2049",2013,8,"ExpressJet Airlines Inc.",5462.08125,1597,143,1307,3,2412
"2050",2013,8,"Frontier Airlines Inc.",1158.9014084507,269,30,438,0,422
"2051",2013,8,"Hawaiian Airlines Inc.",1006.58823529412,745,4,12,1,243
"2052",2013,8,"JetBlue Airways",6328.22807017544,1959,74,1511,28,2756
"2053",2013,8,"Mesa Airlines Inc.",2184.64102564103,626,21,311,9,1218
"2054",2013,8,"SkyWest Airlines Inc.",4027.13125,972,95,875,3,2082
"2055",2013,8,"Southwest Airlines Co.",13090.0465116279,3568,482,1920,19,7102
"2056",2013,8,"United Air Lines Inc.",6640.7012987013,1958,231,1808,5,2638
"2057",2013,8,"US Airways Inc.",4017.01351351351,1354,78,1409,15,1161
"2058",2013,8,"Virgin America",3274.05263157895,550,124,1518,5,1078
"2059",2013,9,"AirTran Airways Corporation",1920.65789473684,626,58,435,0,802
"2060",2013,9,"Alaska Airlines Inc.",1242.31481481481,379,44,394,5,420
"2061",2013,9,"American Airlines Inc.",4830.08536585366,1620,247,1011,1,1952
"2062",2013,9,"American Eagle Airlines Inc.",2330.3125,654,192,548,1,936
"2063",2013,9,"Delta Air Lines Inc.",2370.64444444444,1093,52,654,1,570
"2064",2013,9,"Endeavor Air Inc.",1058.9298245614,450,39,262,2,307
"2065",2013,9,"ExpressJet Airlines Inc.",3534.16981132075,1065,85,967,2,1415
"2066",2013,9,"Hawaiian Airlines Inc.",837.235294117647,666,6,25,0,141
"2067",2013,9,"JetBlue Airways",3341.21052631579,1078,83,930,16,1234
"2068",2013,9,"SkyWest Airlines Inc.",2888.53164556962,761,58,691,2,1376
"2069",2013,9,"Southwest Airlines Co.",10773.5930232558,2842,438,1569,19,5906
"2070",2013,9,"United Air Lines Inc.",4827.44303797468,1326,212,1571,3,1716
"2071",2013,9,"US Airways Inc.",2228.39473684211,830,56,814,9,520
"2072",2013,9,"Virgin America",2392.63157894737,286,152,1140,2,813
"2073",2013,10,"AirTran Airways Corporation",2109,721,16,515,0,858
"2074",2013,10,"Alaska Airlines Inc.",1028.16666666667,305,47,311,3,361
"2075",2013,10,"American Airlines Inc.",4724.07594936709,1700,106,973,0,1945
"2076",2013,10,"American Eagle Airlines Inc.",2413.09375,717,103,612,2,979
"2077",2013,10,"Delta Air Lines Inc.",2052.78787878788,1081,31,484,4,453
"2078",2013,10,"Endeavor Air Inc.",1162.20353982301,538,29,254,3,338
"2079",2013,10,"Frontier Airlines Inc.",1049.49152542373,231,6,448,0,364
"2080",2013,10,"Hawaiian Airlines Inc.",672.058823529412,487,4,9,0,172
"2081",2013,10,"JetBlue Airways",2151.31578947368,731,19,726,6,670
"2082",2013,10,"Mesa Airlines Inc.",1346.94871794872,501,41,209,5,591
"2083",2013,10,"Southwest Airlines Co.",8994.01162790698,2579,212,1352,16,4834
"2084",2013,10,"United Air Lines Inc.",4344,1416,61,1338,4,1525
"2085",2013,10,"US Airways Inc.",2192.25641025641,895,13,749,6,529
"2086",2013,10,"Virgin America",1983.68421052632,324,73,862,4,721
"2087",2013,11,"AirTran Airways Corporation",1849.06818181818,515,19,416,0,900
"2088",2013,11,"Alaska Airlines Inc.",1240.22222222222,354,52,334,13,487
"2089",2013,11,"American Airlines Inc.",4565.5875,1631,111,886,46,1891
"2090",2013,11,"American Eagle Airlines Inc.",2016.48461538462,590,128,602,5,691
"2091",2013,11,"Delta Air Lines Inc.",2861.00763358779,1274,92,685,41,769
"2092",2013,11,"Endeavor Air Inc.",1084.74107142857,407,49,314,0,314
"2093",2013,11,"Frontier Airlines Inc.",1283.4262295082,259,13,439,0,572
"2094",2013,11,"Hawaiian Airlines Inc.",1013.82352941176,622,23,109,34,226
"2095",2013,11,"JetBlue Airways",2468.4,925,22,722,8,792
"2096",2013,11,"Mesa Airlines Inc.",1432.5,405,67,212,10,740
"2097",2013,11,"Southwest Airlines Co.",8695.3595505618,2583,250,1140,15,4707
"2098",2013,11,"US Airways Inc.",2565.44155844156,1040,13,752,16,744
"2099",2013,11,"Virgin America",2173.89473684211,399,118,713,261,682
"2100",2013,12,"AirTran Airways Corporation",3926.95,1007,56,861,0,2003
"2101",2013,12,"Alaska Airlines Inc.",1500.87037037037,431,121,430,4,514
"2102",2013,12,"American Airlines Inc.",6827.40476190476,2082,621,1360,3,2762
"2103",2013,12,"American Eagle Airlines Inc.",5100.23664122137,1017,748,1275,1,2059
"2104",2013,12,"Delta Air Lines Inc.",4790.15441176471,1967,338,1187,0,1297
"2105",2013,12,"Endeavor Air Inc.",3243.6814159292,1011,158,872,3,1200
"2106",2013,12,"Frontier Airlines Inc.",2509.80327868852,448,41,872,0,1149
"2107",2013,12,"Hawaiian Airlines Inc.",1172.94117647059,734,67,5,0,366
"2108",2013,12,"JetBlue Airways",7398.67272727273,2242,187,1975,24,2970
"2109",2013,12,"Mesa Airlines Inc.",1838.21518987342,686,95,322,5,730
"2110",2013,12,"SkyWest Airlines Inc.",4673.7375,1285,223,918,4,2243
"2111",2013,12,"Southwest Airlines Co.",20341.2808988764,5916,365,2428,44,11588
"2112",2013,12,"United Air Lines Inc.",6734.02409638554,2439,284,1633,0,2377
"2113",2013,12,"US Airways Inc.",3975.46753246753,1450,98,1385,11,1032
"2114",2013,12,"Virgin America",1579.31578947368,416,378,375,4,407
"2115",2014,1,"AirTran Airways Corporation",3285.25,778,85,743,0,1680
"2116",2014,1,"Alaska Airlines Inc.",1242.66666666667,379,73,328,1,462
"2117",2014,1,"American Airlines Inc.",6329.21428571429,2138,608,1098,1,2485
"2118",2014,1,"American Eagle Airlines Inc.",5142.50746268657,1205,700,1318,1,1919
"2119",2014,1,"Delta Air Lines Inc.",7826.41044776119,2787,1175,1574,1,2290
"2120",2014,1,"ExpressJet Airlines Inc.",7306.86666666667,2403,353,1531,1,3019
"2121",2014,1,"Frontier Airlines Inc.",2309.96610169492,439,78,904,0,890
"2122",2014,1,"Hawaiian Airlines Inc.",908.294117647059,514,106,21,0,268
"2123",2014,1,"JetBlue Airways",9710.8,3184,985,1565,16,3960
"2124",2014,1,"Southwest Airlines Co.",19603.9213483146,5743,546,2267,28,11020
"2125",2014,1,"United Air Lines Inc.",7396.0987654321,2627,685,1429,0,2655
"2126",2014,1,"US Airways Inc.",3954.41975308642,1409,159,1228,8,1151
"2127",2014,1,"Virgin America",2106.63157894737,445,250,686,2,724
"2128",2014,2,"AirTran Airways Corporation",1888.57894736842,489,40,448,0,912
"2129",2014,2,"Alaska Airlines Inc.",1403.83333333333,349,77,505,6,467
"2130",2014,2,"American Airlines Inc.",6085.77380952381,1870,400,1508,1,2308
"2131",2014,2,"American Eagle Airlines Inc.",3433.69465648855,934,288,966,0,1246
"2132",2014,2,"Delta Air Lines Inc.",4300.44094488189,1650,466,1068,2,1116
"2133",2014,2,"ExpressJet Airlines Inc.",6465.52469135802,2134,194,1286,2,2849
"2134",2014,2,"Frontier Airlines Inc.",1851.05555555556,330,29,791,0,701
"2135",2014,2,"Hawaiian Airlines Inc.",1275.64705882353,792,82,12,0,390
"2136",2014,2,"JetBlue Airways",5746.41071428571,1773,220,1529,17,2208
"2137",2014,2,"SkyWest Airlines Inc.",4077.07051282051,1025,132,935,3,1983
"2138",2014,2,"Southwest Airlines Co.",11878.8314606742,3371,350,1659,9,6490
"2139",2014,2,"United Air Lines Inc.",7021.425,2326,380,1884,0,2432
"2140",2014,2,"US Airways Inc.",3922.1975308642,1274,215,1318,12,1104
"2141",2014,2,"Virgin America",5231.84210526316,535,237,2581,16,1863
"2142",2014,3,"AirTran Airways Corporation",2151.39473684211,536,39,491,0,1085
"2143",2014,3,"Alaska Airlines Inc.",1321.33333333333,459,41,332,7,482
"2144",2014,3,"American Airlines Inc.",5640.47619047619,1844,254,1310,4,2227
"2145",2014,3,"American Eagle Airlines Inc.",3060.18939393939,805,229,896,0,1130
"2146",2014,3,"ExpressJet Airlines Inc.",5602.88554216867,1813,116,1246,3,2425
"2147",2014,3,"Frontier Airlines Inc.",1415.69090909091,245,19,637,0,514
"2148",2014,3,"Hawaiian Airlines Inc.",1081.52941176471,741,7,21,1,312
"2149",2014,3,"JetBlue Airways",4017.31578947368,1327,74,1106,6,1505
"2150",2014,3,"SkyWest Airlines Inc.",3329.15,934,76,674,2,1643
"2151",2014,3,"Southwest Airlines Co.",13794.8651685393,4056,275,1685,9,7769
"2152",2014,3,"United Air Lines Inc.",5812.67948717949,2027,177,1419,0,2189
"2153",2014,3,"US Airways Inc.",3802.03947368421,1471,96,1191,12,1031
"2154",2014,3,"Virgin America",1861.47368421053,307,103,806,2,644
"2155",2014,4,"AirTran Airways Corporation",1387.13157894737,326,20,374,0,667
"2156",2014,4,"Alaska Airlines Inc.",1072.44444444444,317,14,362,3,377
"2157",2014,4,"American Airlines Inc.",5414.78481012658,1791,211,1350,2,2061
"2158",2014,4,"Envoy Air",3059.62595419847,772,269,866,2,1150
"2159",2014,4,"ExpressJet Airlines Inc.",4996.38323353293,1490,78,1354,3,2070
"2160",2014,4,"Hawaiian Airlines Inc.",926.117647058824,629,1,7,8,281
"2161",2014,4,"JetBlue Airways",4337.28070175439,1165,74,1538,9,1552
"2162",2014,4,"Southwest Airlines Co.",12727.6741573034,3732,263,1564,9,7159
"2163",2014,4,"US Airways Inc.",3367.43421052632,1219,41,1097,15,996
"2164",2014,4,"Virgin America",2299.26315789474,351,133,1137,3,676
"2165",2014,5,"AirTran Airways Corporation",1629.24324324324,408,58,429,0,734
"2166",2014,5,"Alaska Airlines Inc.",1110.25925925926,316,27,373,3,391
"2167",2014,5,"American Airlines Inc.",7145.64634146341,2047,697,1741,3,2659
"2168",2014,5,"Delta Air Lines Inc.",4375.5037593985,1736,174,1278,11,1175
"2169",2014,5,"Envoy Air",3629.34848484848,948,317,1056,6,1302
"2170",2014,5,"Frontier Airlines Inc.",1753.49253731343,311,37,766,0,640
"2171",2014,5,"Hawaiian Airlines Inc.",933.647058823529,606,11,8,1,307
"2172",2014,5,"JetBlue Airways",4173.78333333333,1223,111,1281,12,1547
"2173",2014,5,"SkyWest Airlines Inc.",3434.81366459627,972,87,753,4,1619
"2174",2014,5,"Southwest Airlines Co.",16110.4269662921,4427,626,1943,12,9104
"2175",2014,5,"United Air Lines Inc.",7821.30263157895,2058,296,2527,0,2940
"2176",2014,5,"US Airways Inc.",4122.33333333333,1450,171,1300,8,1193
"2177",2014,5,"Virgin America",2980.11111111111,396,344,1332,14,894
"2178",2014,6,"AirTran Airways Corporation",1813.72972972973,399,96,504,0,814
"2179",2014,6,"Alaska Airlines Inc.",1454.22033898305,464,27,449,6,508
"2180",2014,6,"American Airlines Inc.",11031.2619047619,2802,814,2454,3,4958
"2181",2014,6,"Delta Air Lines Inc.",5484.78260869565,1942,310,1577,1,1655
"2182",2014,6,"Envoy Air",4640.12403100775,1113,412,1365,6,1744
"2183",2014,6,"Frontier Airlines Inc.",1845.4347826087,373,46,792,0,635
"2184",2014,6,"Hawaiian Airlines Inc.",658.588235294118,494,4,5,0,155
"2185",2014,6,"JetBlue Airways",4061.49180327869,1173,175,1281,7,1426
"2186",2014,6,"SkyWest Airlines Inc.",4218.96470588235,1185,114,847,4,2069
"2187",2014,6,"Southwest Airlines Co.",20594.1123595506,5629,812,2384,13,11756
"2188",2014,6,"United Air Lines Inc.",9901.02631578947,2817,527,2642,0,3914
"2189",2014,6,"US Airways Inc.",5130.16901408451,1785,273,1627,29,1417
"2190",2014,6,"Virgin America",2886.23529411765,572,190,1344,5,776
"2191",2014,7,"AirTran Airways Corporation",1804.54285714286,430,76,435,0,864
"2192",2014,7,"Alaska Airlines Inc.",1767.23728813559,500,70,495,9,693
"2193",2014,7,"American Airlines Inc.",8772.10714285714,2552,542,1970,4,3704
"2194",2014,7,"Delta Air Lines Inc.",4329.8102189781,1703,287,1174,1,1166
"2195",2014,7,"Envoy Air",2861.83464566929,846,160,782,4,1070
"2196",2014,7,"Frontier Airlines Inc.",1682.66176470588,343,37,731,0,572
"2197",2014,7,"Hawaiian Airlines Inc.",1101.70588235294,741,14,18,3,326
"2198",2014,7,"JetBlue Airways",7893.4262295082,1929,456,2357,16,3136
"2199",2014,7,"SkyWest Airlines Inc.",3746.2899408284,1161,79,709,5,1793
"2200",2014,7,"Southwest Airlines Co.",20178.4186046512,6116,827,2123,7,11105
"2201",2014,7,"United Air Lines Inc.",8680.04054054054,2519,474,2160,1,3526
"2202",2014,7,"US Airways Inc.",6167.59420289855,2149,414,1887,20,1696
"2203",2014,7,"Virgin America",3258.47058823529,471,198,1696,10,883
"2204",2014,8,"AirTran Airways Corporation",1732.62857142857,434,102,401,0,796
"2205",2014,8,"Alaska Airlines Inc.",1773.62711864407,538,77,492,13,654
"2206",2014,8,"American Airlines Inc.",8543.64285714286,2544,654,1818,2,3525
"2207",2014,8,"Delta Air Lines Inc.",4811.72142857143,1872,416,1201,2,1320
"2208",2014,8,"Envoy Air",3730.82677165354,820,265,1204,3,1439
"2209",2014,8,"ExpressJet Airlines Inc.",5254.05917159763,1622,120,1290,0,2223
"2210",2014,8,"Frontier Airlines Inc.",1611.16666666667,335,20,588,0,668
"2211",2014,8,"Hawaiian Airlines Inc.",1200.64705882353,903,20,8,1,267
"2212",2014,8,"JetBlue Airways",4031.80327868852,1283,132,1074,25,1518
"2213",2014,8,"SkyWest Airlines Inc.",3906.34502923977,1082,92,827,5,1901
"2214",2014,8,"Southwest Airlines Co.",14331.3837209302,4154,586,1809,16,7766
"2215",2014,8,"United Air Lines Inc.",7568.35616438356,2213,357,1959,0,3039
"2216",2014,8,"US Airways Inc.",4074.17647058824,1485,175,1254,28,1132
"2217",2014,8,"Virgin America",2104,507,146,801,6,645
"2218",2014,9,"AirTran Airways Corporation",1079.32142857143,281,52,367,0,380
"2219",2014,9,"Alaska Airlines Inc.",1332.52542372881,429,42,396,4,462
"2220",2014,9,"American Airlines Inc.",5019.55952380952,1791,72,1371,7,1779
"2221",2014,9,"Delta Air Lines Inc.",3211.84722222222,1233,135,1000,3,842
"2222",2014,9,"Envoy Air",2747.01612903226,741,101,865,4,1037
